#seq	MI(mean)	MI(std)
7430	0.000870109923721	0.000411766833956
7440	0.000865887788839	0.000406512316867
7450	0.000876839484379	0.000429947431012
7460	0.000847361803135	0.000392689581996
7470	0.00085696700125	0.000410811795853
7480	0.000857804034566	0.000410336315592
7490	0.000858435282553	0.000406098788333
7500	0.00087060884897	0.000403320860117
7510	0.000867255253796	0.000404872165479
7520	0.000860665035167	0.000411048086438
7530	0.000856959841119	0.000412134663214
7540	0.000852646423898	0.000395935991644
7550	0.000862337537309	0.000397202137111
7560	0.000864519207288	0.000407733849804
7570	0.000866047975731	0.000415485316957
7580	0.000841114513841	0.000396691173868
7590	0.000876674968634	0.00039666420539
7600	0.00085379586181	0.000416037386062
7610	0.000865384232181	0.000397236908029
7620	0.000841098667952	0.000393218248624
7630	0.000844952477781	0.000407593525219
7640	0.00086222512657	0.000404522586872
7650	0.000834375387995	0.000390509535228
7660	0.000857091137388	0.000387365422332
7670	0.000844102205439	0.000384176107764
7680	0.00086142907447	0.0004278875693
7690	0.000845075133668	0.000405088894813
7700	0.000832952015198	0.000387423265806
7710	0.0008517821325	0.000403754674768
7720	0.000841089768041	0.000390801328274
7730	0.000823427188448	0.000383734165854
7740	0.000850031280769	0.000395423294269
7750	0.000854527473576	0.000384852733637
7760	0.000824035005572	0.000382514426211
7770	0.000835647980719	0.000392754746909
7780	0.000833511140192	0.000412371336628
7790	0.000834787501888	0.000388774361058
7800	0.000833921032611	0.000383212784635
7810	0.000839093001215	0.000394071564277
7820	0.000822306514982	0.000381042421697
7830	0.000840613952278	0.000402956511901
7840	0.000830620495518	0.00039797491477
7850	0.00081624094406	0.000386301473498
7860	0.000812329345298	0.000382543499327
7870	0.000842418871344	0.000390147009644
7880	0.000822667913568	0.000386140866243
7890	0.000847463649731	0.000382073087149
7900	0.000821343484398	0.000387514501098
7910	0.00080913470688	0.000374710955768
7920	0.000814136241648	0.000400849897778
7930	0.000830560934571	0.000379582045805
7940	0.000827906036006	0.000389561439213
7950	0.000819270063472	0.0003870993645
7960	0.000815023661904	0.000383856544673
7970	0.000829365507556	0.000403939422371
7980	0.000820028486104	0.00037182127424
7990	0.000792658472387	0.000376055987535
8000	0.000804247142198	0.000371991659114
8010	0.000800835876023	0.000374874228089
8020	0.000811840389261	0.00038495220257
8030	0.000805802081161	0.000380677360385
8040	0.000791014288977	0.00036508209692
8050	0.000834794982628	0.000380948077707
8060	0.000817966437316	0.000383698987658
8070	0.000826678145242	0.000389805072378
8080	0.000809200215378	0.00037870079465
8090	0.000829720573043	0.000396795711035
8100	0.000806167897789	0.000380288335902
8110	0.000800967800676	0.000386434689955
8120	0.000782791120814	0.000352324965715
8130	0.000789387481108	0.000369466960177
8140	0.000790752164535	0.000367474593435
8150	0.000795938631508	0.000379559269964
8160	0.000821053842148	0.000385772273391
8170	0.000790296058433	0.00037065449259
8180	0.000805084321439	0.000394389759735
8190	0.000810395678093	0.000387085842943
8200	0.000802923173615	0.000385732893708
8210	0.000802445140922	0.000387069848823
8220	0.000772969145892	0.000370337553995
8230	0.000792844351143	0.000377310001513
8240	0.000777920355596	0.000364080824917
8250	0.000777418267088	0.000370016324163
8260	0.000795162256106	0.000378855984924
8270	0.00077523782069	0.000360174983385
8280	0.000777416667473	0.000363608776055
8290	0.000778230099772	0.000362538740008
8300	0.000773977658934	0.00036472820206
8310	0.000771084574696	0.000366209241588
8320	0.000786968275391	0.00037334321689
8330	0.000775522259991	0.000373377436061
8340	0.000771958279208	0.000375692687139
8350	0.000768808713309	0.000363091783235
8360	0.000778903692922	0.000366221693428
8370	0.000751678835545	0.000364573504433
8380	0.000775510731525	0.000359925105454
8390	0.000767266916752	0.000371484016239
8400	0.000777607250239	0.000374276782025
8410	0.000782574954373	0.000357331332744
8420	0.000759190013646	0.000367149549616
8430	0.000756744930854	0.000355036009631
8440	0.000756869503515	0.00035626943664
8450	0.000755647524596	0.000350881123361
8460	0.000773360403872	0.00037868086394
8470	0.000758906509227	0.000354976679028
8480	0.000761811194406	0.000351227633955
8490	0.000763078420412	0.000367987049454
8500	0.000747363639332	0.000341320606421
8510	0.000760109372577	0.000366033276183
8520	0.000762118100406	0.000359834835838
8530	0.000766121073663	0.000367197730713
8540	0.000762352166124	0.000357146056954
8550	0.000764832723473	0.000348309557167
8560	0.000765448439142	0.000370098939505
8570	0.000772389782884	0.000358342609857
8580	0.000751036525583	0.000357157835071
8590	0.000764354684202	0.00036156779445
8600	0.000753657485413	0.000349484845956
8610	0.000753344812239	0.000373614752255
8620	0.000776159875568	0.000361449695645
8630	0.000762503237311	0.000351268845343
8640	0.000750658917549	0.000360481650285
8650	0.000744755623122	0.000344557392779
8660	0.000734502711787	0.000357079902023
8670	0.000733167504668	0.000348975188616
8680	0.000767577571231	0.000362512366663
8690	0.000758409257004	0.00034305168788
8700	0.000738740831279	0.000354621590517
8710	0.000731421778654	0.000343581406869
8720	0.000757462853723	0.000369161507625
8730	0.000740648174384	0.000338679330156
8740	0.000743936428296	0.000342229050247
8750	0.000753090120967	0.000351745606796
8760	0.000727073203254	0.000334704796006
8770	0.000752634445607	0.000348085136112
8780	0.000752743454737	0.000365560316454
8790	0.00075283183134	0.000354116745537
8800	0.000741673346494	0.000341102019087
8810	0.000727853894563	0.000335332519323
8820	0.000740634522095	0.000360771650538
8830	0.000773398084439	0.000352305678754
8840	0.00073781786625	0.000347459552025
8850	0.000738726028849	0.000346070247262
8860	0.000719396748652	0.000344294444424
8870	0.000727793407912	0.000337473029788
8880	0.000730527377687	0.000346613474735
8890	0.000709396328964	0.000328364858577
8900	0.000723244728077	0.000325839977561
8910	0.000736312846163	0.000350015635464
8920	0.000736744612872	0.000345673581707
8930	0.000719640688129	0.00034930103603
8940	0.000720954033603	0.000332707602082
8950	0.000748221892148	0.000340977981838
8960	0.000712821843125	0.000343668205067
8970	0.000727575223308	0.000352211264682
8980	0.000723645724305	0.000332791444648
8990	0.000712461741869	0.000335116845353
9000	0.000741603775453	0.000342897646024
9010	0.000718927068792	0.000332506129592
9020	0.000732956201059	0.000357911267465
9030	0.000716568258597	0.000327190040454
9040	0.000726029402952	0.00034490215209
9050	0.000728963757822	0.00034408662595
9060	0.000719976921723	0.000347646314766
9070	0.000703164563095	0.000328366456037
9080	0.000718475428444	0.000347162325153
9090	0.000701550125353	0.000331997587556
9100	0.000713884939333	0.000335091320995
9110	0.000701394195263	0.00033180699423
9120	0.000707155519234	0.000336391346428
9130	0.00072086132304	0.000340668676638
9140	0.000700244231181	0.00032489495811
9150	0.000718042724681	0.000349841871197
9160	0.000708342997431	0.000322177229866
9170	0.000697968660309	0.000316050483511
9180	0.000709756715587	0.000327207648253
9190	0.000706670578547	0.000331271620454
9200	0.000705621129838	0.000337858408101
9210	0.000710532818568	0.000323486044569
9220	0.000693819510387	0.000321968157594
9230	0.000695587111783	0.000326703707512
9240	0.00071459962077	0.000352590311977
9250	0.000689644281199	0.000330127622328
9260	0.00070427726836	0.000333065283025
9270	0.000708424311854	0.000329128793657
9280	0.000697401126481	0.000328841112254
9290	0.000701769657679	0.000337153041127
9300	0.000711297961761	0.000334214190286
9310	0.000708418128957	0.000322470783108
9320	0.000697556802393	0.000327122573367
9330	0.000688103240344	0.000318303734399
9340	0.000708338964132	0.00033117918514
9350	0.000696812623155	0.000331185409823
9360	0.000707131135871	0.00033144637961
9370	0.000690530937312	0.000315949283933
9380	0.000714765174375	0.000345780919999
9390	0.000697065259451	0.000330203392432
9400	0.000675180588157	0.000318666244377
9410	0.000686640104614	0.00033414492424
9420	0.000708501759571	0.00032105677113
9430	0.000688468462553	0.000328857088883
9440	0.000708000499896	0.000333374478967
9450	0.000686381236716	0.00032649163338
9460	0.000669639901764	0.000301724186909
9470	0.000687274791615	0.000331127051884
9480	0.00069015962444	0.000320392996196
9490	0.000676679095442	0.000314523759639
9500	0.000688418109642	0.000332882650548
9510	0.000680292239693	0.000334412595711
9520	0.00068358613958	0.0003092583547
9530	0.000686058863117	0.000321080422126
9540	0.000698398100146	0.00033003587563
9550	0.000677956459809	0.000322810607841
9560	0.000687197232271	0.000334450484785
9570	0.000672269014517	0.000309543980833
9580	0.000705907403641	0.000347769553457
9590	0.000683112158143	0.000339425859316
9600	0.000680951984076	0.000322030737118
9610	0.000665389998147	0.000309780800079
9620	0.000668934364923	0.000309351934585
9630	0.000671346571922	0.000303059958863
9640	0.000674315870475	0.000316593048031
9650	0.000662840522192	0.000301470893325
9660	0.000663557632658	0.000306618126664
9670	0.0006640877251	0.000314142511684
9680	0.000668963125814	0.000308631647923
9690	0.000663664394653	0.00032177235196
9700	0.000663246389923	0.000311399542984
9710	0.000659863725705	0.000307060405647
9720	0.000681545859403	0.000325194624264
9730	0.000682141516856	0.000314006770549
9740	0.000667405477512	0.000314211363763
9750	0.000669972432144	0.00031608125663
9760	0.000662562587554	0.000314387318965
9770	0.000658166712428	0.000314391287171
9780	0.000663914281196	0.000309704058848
9790	0.000670317861807	0.000318249758423
9800	0.000660528694568	0.000317377774115
9810	0.000673457331645	0.000315207419689
9820	0.000655655302096	0.000318011970419
9830	0.00066650123682	0.000315277279931
9840	0.000649402922017	0.000310133205704
9850	0.000663504063901	0.000298141317899
9860	0.000658839543147	0.000308831164267
9870	0.000650037379549	0.000303769295819
9880	0.000658820814564	0.000306095974341
9890	0.000650742215406	0.00030006715015
9900	0.000640580592558	0.000310501463593
9910	0.000639832040448	0.000308281756206
9920	0.000647438768144	0.000296495437507
9930	0.000649384382677	0.000304739159348
9940	0.000649055947789	0.000317041376876
9950	0.000651209889654	0.000297616057163
9960	0.000663994301508	0.000309778447818
9970	0.000663027551603	0.000303321633245
9980	0.00065361891144	0.0003056302906
9990	0.000666221383697	0.000307821562462
10000	0.000651828194925	0.000316694411701
