*********************************************************
Program parameters

baseParams	(Str)	1.0 10.0 1
clusterParams	(Str)	0.05 2 1.0 2.0
desolvationParams	(Str)	500.0 1.0
ligandGrid	(Str)	0.35 6.0 3.0
ligandMs	(Str)	20.0 1.4
ligandPdb	(Str)	BPA_0001.fa.pdb
ligandSeg	(Str)	5.0 15.0 0.1 1 1 1 5
log-file	(Str)	patch_dock.log
log-level	(Str)	2
matchAlgorithm	(Str)	1
matchingParams	(Str)	2.0 1.0 0.4 0.5 0.9
protLib	(Str)	/gpfs/DS3524-1/WORK/greisen/ExternalProgram/patchdock/PatchDock/chem.lib
receptorGrid	(Str)	0.5 6.0 6.0
receptorMs	(Str)	10.0 1.8
receptorPdb	(Str)	ank1C4.7.pdb
receptorSeg	(Str)	10.0 20.0 0.5 0 0 1 5
scoreParams	(Str)	0.3 -4.0 0.4 0.0 0.0 200 -4 -2 0 1 0

*********************************************************

   # | score | pen.  | Area    | as1   | as2   | as12  | ACE     | hydroph | Energy  |cluster| dist. || Ligand Transformation
1655 |  1844 | -1.78 |  212.20 |     0 |     0 |     0 |  -25.89 |    0.00 |    0.00 |     0 | 0.00 || 2.89059 0.90883 1.63797 1.80129 -16.20484 22.99129
1656 |  1844 | -2.43 |  249.30 |     0 |     0 |     0 | -138.04 |    0.00 |    0.00 |     0 | 0.00 || 2.10473 0.90951 0.99622 -18.97823 -6.69043 12.88961
1657 |  1844 | -1.70 |  210.00 |     0 |     0 |     0 |   55.26 |    0.00 |    0.00 |     0 | 0.00 || 1.42543 1.18704 0.46865 -27.31224 38.57196 5.86053
1658 |  1844 | -2.50 |  249.30 |     0 |     0 |     0 |  -66.89 |    0.00 |    0.00 |     0 | 0.00 || -2.26319 0.15897 -0.65517 6.73076 4.92545 25.73618
1659 |  1842 | -1.64 |  211.10 |     0 |     0 |     0 |  -32.67 |    0.00 |    0.00 |     0 | 0.00 || 2.76972 0.26830 -2.37143 -39.92129 -12.49737 11.85937
1660 |  1842 | -1.13 |  190.50 |     0 |     0 |     0 |  -91.21 |    0.00 |    0.00 |     0 | 0.00 || -2.63747 -0.82601 -2.08064 -15.40995 -27.41806 24.68751
1661 |  1842 | -2.12 |  222.10 |     0 |     0 |     0 |   53.67 |    0.00 |    0.00 |     0 | 0.00 || 2.27307 0.92825 -2.49816 36.20183 -20.64808 12.90149
1662 |  1842 | -2.20 |  242.90 |     0 |     0 |     0 | -178.73 |    0.00 |    0.00 |     0 | 0.00 || 2.04607 -1.04106 -2.09826 -13.88187 -22.45088 18.03960
1663 |  1842 | -1.76 |  205.20 |     0 |     0 |     0 | -102.17 |    0.00 |    0.00 |     0 | 0.00 || 2.15255 0.58749 -2.76376 19.75712 -8.19978 12.98166
1664 |  1842 | -2.49 |  252.60 |     0 |     0 |     0 |  108.63 |    0.00 |    0.00 |     0 | 0.00 || 0.06992 0.41871 -1.81466 13.20999 11.15242 -21.87720
1665 |  1842 | -2.78 |  300.80 |     0 |     0 |     0 |   96.28 |    0.00 |    0.00 |     0 | 0.00 || 2.20664 0.10904 -1.52691 22.83322 22.83899 10.38041
1666 |  1842 | -1.41 |  197.60 |     0 |     0 |     0 |  -67.04 |    0.00 |    0.00 |     0 | 0.00 || 2.78868 -0.22712 -2.40018 24.93592 -18.22432 30.84709
1667 |  1842 | -2.23 |  245.60 |     0 |     0 |     0 |  -85.64 |    0.00 |    0.00 |     0 | 0.00 || -1.92740 0.12790 2.90456 18.05853 44.00554 15.97845
1668 |  1840 | -3.14 |  349.40 |     0 |     0 |     0 |   30.76 |    0.00 |    0.00 |     0 | 0.00 || -1.52761 0.47399 -2.47890 -26.05079 12.26842 14.06589
1669 |  1840 | -1.32 |  189.10 |     0 |     0 |     0 | -102.43 |    0.00 |    0.00 |     0 | 0.00 || 2.96445 -0.63423 1.31168 4.64377 -7.82228 30.96367
1670 |  1840 | -2.45 |  223.70 |     0 |     0 |     0 | -137.49 |    0.00 |    0.00 |     0 | 0.00 || -0.54399 0.24841 -2.00642 -20.42545 -6.17052 -19.04837
1671 |  1840 | -2.77 |  244.60 |     0 |     0 |     0 |  -55.61 |    0.00 |    0.00 |     0 | 0.00 || 2.51421 0.53266 1.71919 -17.92855 -32.76855 32.69586
1672 |  1840 | -2.15 |  228.20 |     0 |     0 |     0 |   91.33 |    0.00 |    0.00 |     0 | 0.00 || 0.01635 -0.13123 2.81742 9.32696 21.70420 -26.57912
1673 |  1840 | -1.38 |  188.90 |     0 |     0 |     0 |  -87.04 |    0.00 |    0.00 |     0 | 0.00 || 1.65708 -0.69680 2.56126 -39.45939 -22.22556 -13.68580
1674 |  1838 | -2.12 |  246.10 |     0 |     0 |     0 |   71.55 |    0.00 |    0.00 |     0 | 0.00 || -1.21999 0.11765 0.01149 39.78759 -23.60026 -22.45505
1675 |  1838 | -2.80 |  268.10 |     0 |     0 |     0 | -173.99 |    0.00 |    0.00 |     0 | 0.00 || 2.96691 -0.32380 -2.56609 -7.37396 -29.01211 33.46645
1676 |  1838 | -2.47 |  226.00 |     0 |     0 |     0 | -126.81 |    0.00 |    0.00 |     0 | 0.00 || 1.81293 -0.31769 -2.06030 3.87047 -18.38565 5.27156
1677 |  1838 | -2.29 |  221.00 |     0 |     0 |     0 | -133.72 |    0.00 |    0.00 |     0 | 0.00 || 0.70052 -0.07788 1.19595 -4.08254 11.14359 -15.71014
1678 |  1838 | -2.52 |  248.50 |     0 |     0 |     0 | -121.83 |    0.00 |    0.00 |     0 | 0.00 || -1.86758 -0.54439 -1.52006 6.46347 -17.42274 9.59864
1679 |  1838 | -2.15 |  215.80 |     0 |     0 |     0 | -130.94 |    0.00 |    0.00 |     0 | 0.00 || 0.70770 0.94497 1.84446 -14.79279 0.19245 -5.27344
1680 |  1838 | -2.38 |  247.30 |     0 |     0 |     0 |  -93.89 |    0.00 |    0.00 |     0 | 0.00 || 1.27349 0.44890 -2.65147 9.68410 -23.11889 4.27591
1681 |  1838 | -2.51 |  228.50 |     0 |     0 |     0 |  -82.46 |    0.00 |    0.00 |     0 | 0.00 || -1.35175 -0.25512 2.20481 -7.14378 5.80151 5.33920
1682 |  1836 | -2.75 |  254.90 |     0 |     0 |     0 | -104.69 |    0.00 |    0.00 |     0 | 0.00 || 0.10858 -0.70660 -2.37290 -4.60925 38.79136 -21.20544
1683 |  1836 | -2.56 |  221.40 |     0 |     0 |     0 | -129.49 |    0.00 |    0.00 |     0 | 0.00 || -2.99445 0.21218 2.82439 1.30380 -15.89808 37.77267
1684 |  1836 | -2.17 |  239.20 |     0 |     0 |     0 |   82.69 |    0.00 |    0.00 |     0 | 0.00 || 0.25924 0.22780 -1.86214 18.71557 15.58922 -22.20448
1685 |  1836 | -2.61 |  266.30 |     0 |     0 |     0 |  -92.62 |    0.00 |    0.00 |     0 | 0.00 || -3.11412 0.59232 2.91671 35.41347 -6.73882 31.91409
1686 |  1836 | -2.23 |  222.20 |     0 |     0 |     0 | -125.01 |    0.00 |    0.00 |     0 | 0.00 || 2.15642 1.03375 -2.70656 6.35204 20.33971 20.40605
1687 |  1836 | -1.72 |  209.60 |     0 |     0 |     0 |   34.64 |    0.00 |    0.00 |     0 | 0.00 || 1.19372 -0.97348 -0.24324 23.86338 40.44801 -5.68205
1688 |  1836 | -1.71 |  207.10 |     0 |     0 |     0 |   68.09 |    0.00 |    0.00 |     0 | 0.00 || -2.80630 0.84559 -1.12777 -14.00693 3.00388 29.56893
1689 |  1834 | -2.29 |  235.40 |     0 |     0 |     0 | -166.14 |    0.00 |    0.00 |     0 | 0.00 || 2.07807 -0.32790 0.22946 -18.44760 14.86817 25.98974
1690 |  1834 | -3.18 |  281.60 |     0 |     0 |     0 |   44.24 |    0.00 |    0.00 |     0 | 0.00 || 2.60925 -0.50248 0.53417 1.65347 -9.61554 8.79343
1691 |  1834 | -2.23 |  230.80 |     0 |     0 |     0 | -134.26 |    0.00 |    0.00 |     0 | 0.00 || -0.11315 -1.15564 1.10952 -9.31454 -23.59792 -12.35770
1692 |  1834 | -2.52 |  221.30 |     0 |     0 |     0 | -103.59 |    0.00 |    0.00 |     0 | 0.00 || -0.70781 -0.46291 -1.28393 -42.15135 -6.30867 -8.50258
1693 |  1834 | -2.51 |  236.70 |     0 |     0 |     0 |  -80.84 |    0.00 |    0.00 |     0 | 0.00 || 0.62290 -0.31676 -1.84319 10.24284 -4.43425 -11.72755
1694 |  1834 | -2.62 |  255.40 |     0 |     0 |     0 |  -76.79 |    0.00 |    0.00 |     0 | 0.00 || -2.01336 -0.15258 -0.02394 0.41894 -58.91235 8.97617
1695 |  1832 | -2.28 |  211.40 |     0 |     0 |     0 | -123.10 |    0.00 |    0.00 |     0 | 0.00 || 1.04352 -1.29336 2.26390 -47.32429 -32.84315 -5.76822
1696 |  1832 | -1.77 |  194.00 |     0 |     0 |     0 | -100.56 |    0.00 |    0.00 |     0 | 0.00 || -0.30168 -0.09939 -0.78007 -23.21975 -5.31016 -5.81746
1697 |  1832 | -2.18 |  224.70 |     0 |     0 |     0 |   94.32 |    0.00 |    0.00 |     0 | 0.00 || 2.40178 0.24478 -0.73872 20.36088 33.58686 14.08065
1698 |  1832 | -1.61 |  200.30 |     0 |     0 |     0 | -108.99 |    0.00 |    0.00 |     0 | 0.00 || -3.02585 -0.34542 1.85916 7.99057 -0.70975 13.39266
1699 |  1830 | -2.91 |  258.90 |     0 |     0 |     0 |    3.24 |    0.00 |    0.00 |     0 | 0.00 || 0.72414 -0.47764 0.81909 -30.48130 -8.87102 -13.13408
1700 |  1830 | -3.41 |  300.80 |     0 |     0 |     0 |  -98.40 |    0.00 |    0.00 |     0 | 0.00 || -1.63100 -0.85841 1.74060 4.72478 21.87916 -2.96676
1701 |  1830 | -2.81 |  243.20 |     0 |     0 |     0 |   52.62 |    0.00 |    0.00 |     0 | 0.00 || 2.70178 0.31092 -3.11341 22.59620 -21.35742 20.50824
1702 |  1830 | -2.79 |  271.60 |     0 |     0 |     0 | -124.87 |    0.00 |    0.00 |     0 | 0.00 || -2.49143 0.40019 1.79412 43.94167 -6.09995 25.95080
1703 |  1830 | -2.38 |  226.90 |     0 |     0 |     0 |  -43.42 |    0.00 |    0.00 |     0 | 0.00 || 1.53992 -0.86402 -0.91521 39.03910 17.06014 15.22915
1704 |  1828 | -1.52 |  192.60 |     0 |     0 |     0 |    5.62 |    0.00 |    0.00 |     0 | 0.00 || 0.52785 -0.15559 -2.32090 -10.91630 -29.22336 -16.70458
1705 |  1828 | -2.40 |  243.50 |     0 |     0 |     0 |  -10.18 |    0.00 |    0.00 |     0 | 0.00 || 0.54597 0.14637 -1.35689 -0.54760 16.70402 -13.51190
1706 |  1828 | -1.96 |  214.00 |     0 |     0 |     0 |  -56.41 |    0.00 |    0.00 |     0 | 0.00 || 0.55102 -0.54090 0.00809 -0.69829 12.67863 -11.19731
1707 |  1828 | -2.87 |  245.60 |     0 |     0 |     0 | -108.18 |    0.00 |    0.00 |     0 | 0.00 || 2.55292 0.58609 0.28514 -13.69015 3.13605 22.92692
1708 |  1826 | -2.46 |  228.40 |     0 |     0 |     0 |   68.44 |    0.00 |    0.00 |     0 | 0.00 || -2.42219 1.09445 -1.81385 6.93220 31.12512 9.51427
1709 |  1826 | -1.28 |  192.30 |     0 |     0 |     0 |  -97.03 |    0.00 |    0.00 |     0 | 0.00 || -2.65145 -0.88352 2.67989 -28.69893 15.29675 24.16271
1710 |  1826 | -2.37 |  251.10 |     0 |     0 |     0 |  102.76 |    0.00 |    0.00 |     0 | 0.00 || -0.34791 0.96272 -0.00235 28.12603 22.00304 -15.30234
1711 |  1826 | -2.12 |  212.80 |     0 |     0 |     0 |   69.57 |    0.00 |    0.00 |     0 | 0.00 || 1.48106 -0.06559 1.41864 -14.70105 32.75842 -7.34463
1712 |  1826 | -2.42 |  208.00 |     0 |     0 |     0 |  -61.88 |    0.00 |    0.00 |     0 | 0.00 || -1.03883 -1.44435 -0.21312 -42.80093 -2.54496 6.59737
1713 |  1824 | -1.99 |  213.00 |     0 |     0 |     0 | -141.75 |    0.00 |    0.00 |     0 | 0.00 || 1.91598 -0.44006 1.30489 -13.15747 -10.26453 22.83127
1714 |  1824 | -0.86 |  187.90 |     0 |     0 |     0 |  -78.64 |    0.00 |    0.00 |     0 | 0.00 || 1.48936 -0.53712 -0.09651 13.29012 22.56482 1.16026
1715 |  1824 | -1.50 |  201.40 |     0 |     0 |     0 |   95.02 |    0.00 |    0.00 |     0 | 0.00 || 0.81595 0.65017 -1.17007 32.15518 24.50841 -12.33424
1716 |  1824 | -2.24 |  226.70 |     0 |     0 |     0 |   36.47 |    0.00 |    0.00 |     0 | 0.00 || 1.36142 0.88774 0.25442 3.11768 44.75753 -5.39733
1717 |  1824 | -2.08 |  203.20 |     0 |     0 |     0 |  -86.66 |    0.00 |    0.00 |     0 | 0.00 || -0.78762 -0.51823 0.43610 8.71610 -43.58658 -7.19363
1718 |  1822 | -2.36 |  213.70 |     0 |     0 |     0 | -123.35 |    0.00 |    0.00 |     0 | 0.00 || -0.96043 -0.35065 1.90916 7.61588 22.02317 -24.44561
1719 |  1822 | -2.70 |  241.70 |     0 |     0 |     0 | -157.96 |    0.00 |    0.00 |     0 | 0.00 || 1.39004 -0.54567 -1.90658 21.82017 -20.59587 -2.45105
1720 |  1822 | -1.41 |  191.50 |     0 |     0 |     0 |  -75.81 |    0.00 |    0.00 |     0 | 0.00 || 1.48934 0.08482 -2.81474 5.54689 -25.80696 5.06772
1721 |  1822 | -2.53 |  231.70 |     0 |     0 |     0 |  -68.09 |    0.00 |    0.00 |     0 | 0.00 || -2.09226 0.12579 2.97736 -1.32936 16.58453 12.48639
1722 |  1820 | -2.94 |  289.60 |     0 |     0 |     0 |  -52.69 |    0.00 |    0.00 |     0 | 0.00 || 0.91267 -1.32316 -2.35145 8.90622 34.56310 -16.82539
1723 |  1820 | -1.62 |  193.80 |     0 |     0 |     0 | -107.43 |    0.00 |    0.00 |     0 | 0.00 || 2.73331 -0.62375 -0.22343 -7.21343 0.18224 30.36506
1724 |  1820 | -1.98 |  204.40 |     0 |     0 |     0 | -134.43 |    0.00 |    0.00 |     0 | 0.00 || 1.86425 0.80002 -1.55205 -1.75167 1.90996 26.84050
1725 |  1820 | -2.35 |  209.40 |     0 |     0 |     0 |  -81.68 |    0.00 |    0.00 |     0 | 0.00 || -2.19809 0.40164 1.15310 14.23821 -4.87034 14.27603
1726 |  1820 | -2.26 |  209.80 |     0 |     0 |     0 |  -94.05 |    0.00 |    0.00 |     0 | 0.00 || 1.51941 -0.60744 -1.01360 21.84204 0.75736 1.92472
1727 |  1820 | -2.16 |  217.40 |     0 |     0 |     0 |  -95.51 |    0.00 |    0.00 |     0 | 0.00 || 0.99660 1.08515 1.47935 -15.83296 7.46430 4.12776
1728 |  1820 | -2.14 |  215.50 |     0 |     0 |     0 |  -85.84 |    0.00 |    0.00 |     0 | 0.00 || -1.34923 -0.45410 -2.85566 -38.97254 9.77646 -1.91134
1729 |  1820 | -2.59 |  226.00 |     0 |     0 |     0 | -105.23 |    0.00 |    0.00 |     0 | 0.00 || -0.63591 -0.53678 2.96826 -3.64755 39.70141 -11.49009
1730 |  1820 | -2.13 |  203.50 |     0 |     0 |     0 |  -97.47 |    0.00 |    0.00 |     0 | 0.00 || 1.89715 -0.29261 0.35077 -17.73201 28.77593 27.75737
1731 |  1818 | -2.32 |  219.30 |     0 |     0 |     0 | -100.05 |    0.00 |    0.00 |     0 | 0.00 || 0.84459 -0.12515 0.35548 -20.20912 53.80216 -13.62156
1732 |  1818 | -1.84 |  195.70 |     0 |     0 |     0 |  -84.35 |    0.00 |    0.00 |     0 | 0.00 || -2.96499 0.83046 1.30138 41.17256 2.10448 17.68027
1733 |  1818 | -2.43 |  229.90 |     0 |     0 |     0 | -149.18 |    0.00 |    0.00 |     0 | 0.00 || 1.41077 -0.66454 -0.08028 28.31776 21.64576 13.24693
1734 |  1818 | -1.73 |  209.60 |     0 |     0 |     0 |   86.11 |    0.00 |    0.00 |     0 | 0.00 || 2.22150 -0.45195 -1.83373 -13.29068 -2.08424 7.32565
1735 |  1818 | -2.62 |  256.00 |     0 |     0 |     0 | -173.04 |    0.00 |    0.00 |     0 | 0.00 || 0.23830 -0.44587 1.43733 -14.60349 12.50875 -25.31705
1736 |  1816 | -2.28 |  216.30 |     0 |     0 |     0 |  -95.07 |    0.00 |    0.00 |     0 | 0.00 || -0.33030 0.26211 -0.87487 20.79298 -47.04505 -22.36545
1737 |  1816 | -1.99 |  207.60 |     0 |     0 |     0 |  -89.94 |    0.00 |    0.00 |     0 | 0.00 || -2.76374 -0.65849 1.68240 24.96944 -20.91402 11.54864
1738 |  1814 | -1.86 |  198.00 |     0 |     0 |     0 |   45.30 |    0.00 |    0.00 |     0 | 0.00 || 0.87459 -0.19431 0.70938 12.62770 35.12428 -10.17034
1739 |  1814 | -1.89 |  207.20 |     0 |     0 |     0 |  -99.08 |    0.00 |    0.00 |     0 | 0.00 || -1.59785 0.13792 -2.55539 -16.12283 -7.34112 14.25891
1740 |  1814 | -2.75 |  235.70 |     0 |     0 |     0 | -119.79 |    0.00 |    0.00 |     0 | 0.00 || -0.19186 0.33915 -0.25123 -0.98306 -30.11365 -9.04278
1741 |  1814 | -2.98 |  294.00 |     0 |     0 |     0 |  104.80 |    0.00 |    0.00 |     0 | 0.00 || -0.43328 0.38353 1.77670 13.45472 39.72181 -21.93440
1742 |  1814 | -1.41 |  191.80 |     0 |     0 |     0 | -122.80 |    0.00 |    0.00 |     0 | 0.00 || -3.08056 1.09978 0.56077 -13.14464 -3.55723 12.41927
1743 |  1814 | -1.70 |  194.40 |     0 |     0 |     0 |  -94.53 |    0.00 |    0.00 |     0 | 0.00 || 1.90135 0.28843 -2.24458 43.96244 -2.85918 20.47025
1744 |  1812 | -3.21 |  312.70 |     0 |     0 |     0 | -111.08 |    0.00 |    0.00 |     0 | 0.00 || -0.69322 0.87111 -2.69964 -36.68026 19.17515 -6.20022
1745 |  1812 | -1.29 |  196.90 |     0 |     0 |     0 |   80.36 |    0.00 |    0.00 |     0 | 0.00 || 2.31366 -0.72915 -0.00380 5.55190 -17.12119 2.75924
1746 |  1812 | -2.26 |  207.80 |     0 |     0 |     0 | -132.94 |    0.00 |    0.00 |     0 | 0.00 || 1.13608 -0.28740 1.31367 -24.88156 16.59765 -8.06798
1747 |  1812 | -2.06 |  201.40 |     0 |     0 |     0 |  -86.66 |    0.00 |    0.00 |     0 | 0.00 || -0.78705 -0.51821 2.00670 43.58031 8.70579 -7.20084
1748 |  1812 | -2.24 |  226.30 |     0 |     0 |     0 |  -41.13 |    0.00 |    0.00 |     0 | 0.00 || 1.53683 -0.84823 -2.50299 16.74920 -39.21731 15.25240
1749 |  1810 | -2.71 |  257.10 |     0 |     0 |     0 |   90.90 |    0.00 |    0.00 |     0 | 0.00 || 2.14518 -0.75553 3.06641 -8.33893 14.66822 -0.96107
1750 |  1810 | -1.09 |  190.20 |     0 |     0 |     0 |  -89.33 |    0.00 |    0.00 |     0 | 0.00 || -2.11713 0.09613 0.72152 20.62098 -33.14225 24.95839
1751 |  1810 | -2.25 |  229.00 |     0 |     0 |     0 | -156.17 |    0.00 |    0.00 |     0 | 0.00 || -0.18553 0.65780 -2.83275 -40.10423 -7.59208 0.24977
1752 |  1810 | -2.36 |  224.80 |     0 |     0 |     0 |  -40.65 |    0.00 |    0.00 |     0 | 0.00 || 1.54138 -0.83676 2.19469 -39.41505 -16.35200 15.36368
1753 |  1810 | -2.54 |  234.00 |     0 |     0 |     0 | -148.95 |    0.00 |    0.00 |     0 | 0.00 || 2.01765 -0.56443 -2.57463 -15.59738 -10.54102 27.23565
1754 |  1808 | -2.43 |  228.20 |     0 |     0 |     0 |   47.74 |    0.00 |    0.00 |     0 | 0.00 || 1.15401 -0.44595 -1.17424 5.11625 -11.77661 -7.82382
1755 |  1808 | -2.39 |  229.40 |     0 |     0 |     0 | -148.22 |    0.00 |    0.00 |     0 | 0.00 || 1.41524 -0.66561 3.06381 -28.32377 -21.64261 13.32097
1756 |  1808 | -2.76 |  225.70 |     0 |     0 |     0 | -111.09 |    0.00 |    0.00 |     0 | 0.00 || 2.46986 -0.49195 -2.12184 29.00806 -29.69848 24.01126
1757 |  1808 | -2.56 |  249.70 |     0 |     0 |     0 | -134.29 |    0.00 |    0.00 |     0 | 0.00 || 2.99539 0.16378 0.31752 7.33010 -15.80220 16.73513
1758 |  1808 | -2.73 |  257.80 |     0 |     0 |     0 | -153.79 |    0.00 |    0.00 |     0 | 0.00 || 0.96501 -0.21659 -0.41431 11.05836 25.15011 -8.97029
1759 |  1808 | -2.61 |  218.00 |     0 |     0 |     0 |  -83.54 |    0.00 |    0.00 |     0 | 0.00 || -0.79988 0.19974 -0.26989 -28.22173 -23.76327 -8.50634
1760 |  1806 | -2.30 |  215.00 |     0 |     0 |     0 |   30.05 |    0.00 |    0.00 |     0 | 0.00 || 2.59258 0.64946 2.34973 -13.94516 -28.85373 16.94559
1761 |  1806 | -2.64 |  236.00 |     0 |     0 |     0 |   79.26 |    0.00 |    0.00 |     0 | 0.00 || -2.60094 1.11970 1.71022 -6.09240 -28.73308 10.45277
1762 |  1806 | -2.65 |  238.20 |     0 |     0 |     0 | -119.62 |    0.00 |    0.00 |     0 | 0.00 || -1.07469 -0.15560 2.17617 37.05932 11.28688 1.11281
1763 |  1806 | -2.01 |  211.60 |     0 |     0 |     0 | -121.64 |    0.00 |    0.00 |     0 | 0.00 || -0.14847 1.17846 -2.22725 -11.23780 -42.13680 11.43577
1764 |  1806 | -2.43 |  230.20 |     0 |     0 |     0 | -148.64 |    0.00 |    0.00 |     0 | 0.00 || 1.33988 1.42465 1.32295 -18.89177 -15.96259 19.90071
1765 |  1806 | -2.87 |  251.20 |     0 |     0 |     0 | -131.58 |    0.00 |    0.00 |     0 | 0.00 || -1.01404 -0.13314 -0.98726 -35.94542 -10.74771 0.18609
1766 |  1806 | -1.66 |  204.40 |     0 |     0 |     0 |  -47.48 |    0.00 |    0.00 |     0 | 0.00 || 0.23291 0.04135 -2.40790 -7.25503 -37.71442 -7.32572
1767 |  1806 | -1.99 |  212.80 |     0 |     0 |     0 |   59.64 |    0.00 |    0.00 |     0 | 0.00 || -2.85018 -0.12082 -0.20211 12.67733 13.33452 11.01661
1768 |  1806 | -2.06 |  198.00 |     0 |     0 |     0 | -100.95 |    0.00 |    0.00 |     0 | 0.00 || -1.38116 -0.37510 1.98315 9.98397 29.07266 -20.31079
1769 |  1806 | -1.49 |  198.00 |     0 |     0 |     0 |  -56.81 |    0.00 |    0.00 |     0 | 0.00 || 1.83868 0.47333 2.77679 -18.16139 9.99971 20.97056
1770 |  1806 | -1.68 |  205.60 |     0 |     0 |     0 | -112.70 |    0.00 |    0.00 |     0 | 0.00 || 0.25094 1.13301 0.59057 -4.44339 26.77899 15.52456
1771 |  1804 | -2.27 |  222.70 |     0 |     0 |     0 | -148.12 |    0.00 |    0.00 |     0 | 0.00 || -0.53834 0.87115 -1.84250 -9.97566 -38.58680 5.74603
1772 |  1804 | -1.85 |  209.90 |     0 |     0 |     0 |   38.80 |    0.00 |    0.00 |     0 | 0.00 || -2.19999 -0.27983 -1.40549 -1.45606 8.93697 7.22017
1773 |  1804 | -1.10 |  183.40 |     0 |     0 |     0 | -108.22 |    0.00 |    0.00 |     0 | 0.00 || -0.09023 -0.29989 1.43208 6.57344 1.06250 -22.81959
1774 |  1804 | -2.90 |  246.60 |     0 |     0 |     0 |  100.82 |    0.00 |    0.00 |     0 | 0.00 || 1.88387 -0.39713 0.80888 17.40707 11.12345 0.79842
1775 |  1804 | -2.37 |  219.40 |     0 |     0 |     0 |   53.85 |    0.00 |    0.00 |     0 | 0.00 || -0.33923 -0.40438 -2.01475 4.96751 27.78298 -29.49330
1776 |  1804 | -2.55 |  228.00 |     0 |     0 |     0 |  -41.15 |    0.00 |    0.00 |     0 | 0.00 || -2.34768 -0.99633 2.92496 -20.86460 47.18475 13.40287
1777 |  1804 | -2.61 |  273.00 |     0 |     0 |     0 |   75.14 |    0.00 |    0.00 |     0 | 0.00 || -3.01162 -0.86218 -1.02124 6.56662 -16.59523 24.83838
1778 |  1802 | -2.30 |  236.30 |     0 |     0 |     0 |   15.30 |    0.00 |    0.00 |     0 | 0.00 || -2.58590 1.16885 1.41268 -7.05553 -31.08299 9.40802
1779 |  1802 | -1.89 |  213.40 |     0 |     0 |     0 |  -91.55 |    0.00 |    0.00 |     0 | 0.00 || -2.34818 1.00995 -2.01976 -49.61761 -0.86553 9.68429
1780 |  1802 | -1.69 |  189.90 |     0 |     0 |     0 | -105.94 |    0.00 |    0.00 |     0 | 0.00 || 3.04314 -0.97164 2.51184 7.81378 13.80096 24.89880
1781 |  1802 | -3.37 |  277.00 |     0 |     0 |     0 |  -39.14 |    0.00 |    0.00 |     0 | 0.00 || 1.35406 0.87124 -1.19297 38.11327 -9.70744 2.58371
1782 |  1802 | -1.87 |  198.50 |     0 |     0 |     0 |  -18.14 |    0.00 |    0.00 |     0 | 0.00 || 2.17611 -0.89215 2.94543 -25.37709 -39.54306 19.60682
1783 |  1802 | -1.75 |  205.10 |     0 |     0 |     0 |  -78.78 |    0.00 |    0.00 |     0 | 0.00 || -0.47647 0.53061 1.51711 36.57868 5.01507 -4.83447
1784 |  1802 | -2.24 |  216.30 |     0 |     0 |     0 | -117.51 |    0.00 |    0.00 |     0 | 0.00 || 1.20167 -0.32961 2.02498 -25.22151 8.56975 -11.33033
1785 |  1802 | -2.67 |  233.90 |     0 |     0 |     0 |  -99.20 |    0.00 |    0.00 |     0 | 0.00 || 0.99180 -0.14684 2.25275 -25.30024 6.55772 -15.73591
1786 |  1802 | -2.57 |  234.30 |     0 |     0 |     0 |  -15.67 |    0.00 |    0.00 |     0 | 0.00 || -2.15341 1.06067 -0.48274 -34.68367 15.34878 0.29057
1787 |  1800 | -2.45 |  219.10 |     0 |     0 |     0 | -130.28 |    0.00 |    0.00 |     0 | 0.00 || 0.74277 -1.20704 -0.15952 -16.34695 18.67388 -9.14455
1788 |  1800 | -1.23 |  183.00 |     0 |     0 |     0 |  -98.05 |    0.00 |    0.00 |     0 | 0.00 || -1.08599 -1.15874 -0.68259 -29.50117 -11.77527 -12.89527
1789 |  1800 | -2.39 |  228.70 |     0 |     0 |     0 |   59.64 |    0.00 |    0.00 |     0 | 0.00 || -2.73029 -1.25244 -0.21936 -19.52275 -10.82225 -12.37731
1790 |  1798 | -2.25 |  228.40 |     0 |     0 |     0 | -156.17 |    0.00 |    0.00 |     0 | 0.00 || -0.18317 0.65817 0.30671 40.10575 7.60174 0.25701
1791 |  1798 | -2.69 |  246.10 |     0 |     0 |     0 | -148.44 |    0.00 |    0.00 |     0 | 0.00 || 0.42735 1.08463 0.89784 -6.09683 19.71888 -2.27728
1792 |  1798 | -1.85 |  206.10 |     0 |     0 |     0 |   28.26 |    0.00 |    0.00 |     0 | 0.00 || 2.18871 0.31093 -0.50509 -12.27606 30.42636 15.25270
1793 |  1798 | -2.22 |  215.80 |     0 |     0 |     0 |  -42.16 |    0.00 |    0.00 |     0 | 0.00 || 1.39057 -0.14370 -0.86385 9.37545 32.14800 14.17466
1794 |  1798 | -1.79 |  203.20 |     0 |     0 |     0 |  -42.28 |    0.00 |    0.00 |     0 | 0.00 || 1.75631 -0.18528 0.05579 -17.88660 11.90842 21.64153
1795 |  1798 | -2.49 |  243.50 |     0 |     0 |     0 |  -61.49 |    0.00 |    0.00 |     0 | 0.00 || -1.60673 -0.50990 2.69462 22.60825 42.27418 9.62604
1796 |  1796 | -3.67 |  329.80 |     0 |     0 |     0 |  -94.78 |    0.00 |    0.00 |     0 | 0.00 || 1.86990 -0.35004 -2.48301 -11.85859 -2.41905 11.55263
